,text,label,hashtag_cnt
30003,"Ok, so it was raining and not snowing. But still. Christmas tree shopping with miniskypaws &… #Christmas #tree",17,
30004,"Gowns & brandy. Cuz' it's Boise, y'all!!! Stop by the Christmas party at rooneymaecouture in… #rooneymaecouture",1,
30005,|| 12.9.16 || Holiday Yule Ball -Had such a great time with my fellow badass bibliophile… #Bibliophile,7,
30006,"Obligatory selfie, I never dress up. Low-key scared I wasn't going to fit this shirt anymore! … #selfie",2,
30007,Holiday party vibes tonight with a spread fit for a king or queen. | 1549events… #1549events,10,
30008,Piper ️ @ Cedar Grove Park #Piper,0,
30009,"(at @user in Portland, OR) #Portland #Oregon",1,
30010,When we have a babysitter… @ Hyatt Regency Indian Wells Resort & Spa #babysitter…,6,
30011,"happy (late) birthday w love, ken and champ ️ @ Moses Lake,… #happy #ken and champ",0,
30012,Disney'ing : @user @ Disneyland #Disney'ing,18,
30013,"I bought this necklace at work. truewaxology for me, it represents the sacred triangle. I've… #truewaxology",1,
30014,"Holiday Party Steez @ Los Gatos, California #Holiday Party #Steez",17,
30015,R.I.P to twelve goons who died for Nico last night. This was one for the books happy bday my… #happy #bday,4,
30016,Prisma @ The Americana at Brand #Prisma,17,
30017,"Support Saturday Download New Heat From @user Own, My Brother @user ""Can't… #Saturday",4,
30018,"Ghostly fireworks... @ Marina Del Ray, Marina del Rey, California #fireworks...",4,
30019,Taught my kids the mantra early. jk Isaiah wants to be an actor and he saw this somewhere and… #jk #Isaiah,2,
30020,"FULL FOCUS: ""Your focus determines your reality."" - Liam Neeson : Richard Pecjak Jr… #FOCUS:",10,
30021,Draw my jaw line like one of your French girls. repost via @user from @user in… #repost,2,
30022,Honored to be this young lady's date to her company's Christmas party ️️ And thank you… #Christmas,0,
30023,No intro needed!!!! @ The 20/20… # intro #needed!!!!,4,
30024,Let's be human together. Okay? ️ @ Adobe Books #️,0,
30025,"This, folks, is how you show up to a dog shoot. So lucky to have collaborated with the amazing… #dog",18,
30026,My love hellastitchy hella stoked reppin her Sharks teeth sweater @ SAP Center at San Jose #hellastitchy #hella # stoked #reppin #Sharks teeth sweater,1,
30027,"Oh, hi @user See you again real soon! @user @ Grand Park #@user",17,
30028,Beautiful best friend! @ Pacific Seas #bestfriend!,1,
30029,In love with these 14kt white gold baquette diamonds earrings! @ Annmarie D'Ercole Jewelry &… #14kt #white #gold #baquette #diamond #earrings!,1,
30030,Shelbys First Holiday Lights at CALM was a success! @ Calm Zoo #Shelbys,17,
30031,So happy Stanton and his parents were able to come see the Christmas musical tonight!!! @user #Stanton,5,
30032,@ The Hollywood Palladium #@TheHollywood #Palladium,6,
30033,Storm Troopers... the BEST accessory!!! @ Hollywood Pantages Theatre #Stormtroopers...,14,
30034,"I love bad bitches that's my fucking problem. : explorer_khylerr @ Salem, Oregon #explorer_khylerr",10,
30035,Lol RT @user This Post Malone album is nothing but #Post Malone,4,
30036,Christmas is two weeks away! But have you finished your shopping yet? Head over to… #Christmas,5,
30037,Eat. Sleep. Party. Repeat. @ Marquee Dayclub & Nightclub #Party.Repeat.,6,
30038,PGMB and me @ Golden Dragon Chinese Restaurant #PGMB,0,
30039,GMM and Me @ Golden Dragon Chinese Restaurant #GMM #Me,0,
30040,I came to Sl(ay)eigh @ Westfield Valencia Town Center #Sl(ay)eigh,17,
30041,"Panda, Lee, and Me! @ Golden Dragon Chinese Restaurant #Panda #Lee #Me!",0,
30042,@user dropping bars! takiwera439 Lit @ Hyatt Regency San Francisco Airport #takiwera439,4,
30043,THIS IS REAL LIFE. Just wanted to share with you all a little bit of the reality of what are… #…,2,
30044,Celebrated 7 years together and 5 years of marriage to this sweet man. Thank you Lord. @ The… #Lord.,3,
30045,"Chicken on point (@ Noodles Time in Los Angeles, CA) #Chicken",4,
30046,"️ @ Silver Lake, Los Angeles #️",0,
30047,": cuuhloooee @ Torrance, California #cuuhloooee",18,
30048,It's beginning to look a lot like GRINCHmas. @ Universal Studios Hollywood #GRINCHmas.,17,
30049,"Loving the palms ️ @ North Park, San Diego #palms",0,
30050,Christmas Crazy Sock Party! Such a blast! Thank you for all of the holiday fun! mzbrooksie… #mzbrooksie,17,
30051,"Tacos @ Hacienda Heights, California #Tacos",4,
30052,"Rockin around the Christmas tree with my fav gator girls @ Union Square, San Francisco #gatorgirls",13,
30053,Great day at work!! Funtimezzzz wit da team. S/o @user for bringing da @user here's to… #Funtimezzzz,4,
30054,"️ ️ ️@ricky_martin and his family at premiere of ""Rogue One: A Star Wars Story 10.12.16… #️@ricky_martin",0,
30055,": @user @ Venice Beach, California #@user",18,
30056,Anderson Paak con estos dos @user @user @ The Hollywood Palladium #AndersonPaak,13,
30057,'Tis the season @ Pioneer Square Seattle #season,17,
30058,Another satisfied customer Order yours today. @ Dak Anthony Underwear #Dak Anthony,14,
30059,ITS LITMAS @ Claremont Village #ITS #LITMAS,17,
30060,Look who came out tonight! These pretties @user @user @ Tiffany's On Vine #beauties,1,
30061,I told Monk I'd drop her off at Alcatraz if she wasn't a good girl … #Monk,2,
30062,Showed up divided and left united!! This guy @user turned me on to @user and my… #united!!,2,
30063,theparksac @ The Park Ultra Lounge #theparksac,4,
30064,"Tomorrow night! I'd love to see y'all there @ Los Angeles, California #there",13,
30065,"Tonight was so solid great vibes, great company. Thanks @user for an amazing first couple… #love…",5,
30066,️ @ Pleasant Hills Cemetery #️,0,
30067,My incredible view this evening Pics just don't do this magical place justice! The beauty is… #Pics,1,
30068,@user destroyed LA tonight @ The Hollywood Palladium #LA,4,
30069,"Uh oh, we about to tear up some house music! Me and Josie since 1990 @ Santana Row #Josie",0,
30070,We out hea. Well not anymore. They still out there. I'm home. gnite @ Shekarchi Resturant In… #gnite,2,
30071,"Pinto makes this bar! (@ 365 Tokyo in Las Vegas, NV) #Pinto",1,
30072,Late night breakfast at The Pantry ️ @ The Original Pantry Cafe #The Pantry,0,
30073,Birthday lovin @ The Echo #love #lovin,3,
30074,"Bday Bash! (@ Vive Tequila Lounge & Nightclub in Pomona, CA) #Bday",19,
30075,Happy birthday @user I hope me awkwardly blowing confetti pleases you. : @user #birthday,18,
30076,fifthavenuelounge tonight was Lit S/O to my teammates Blazers Stunt Team for coming out and… #fifthavenuelounge,4,
30077,I spent like $500 on clothes today #fashion…,2,
30078,I ️ these humans. @ TENANTS OF THE TREES #humans.,0,
30079,SoCal Mukbangers 1st Christmas get together 2016 @user @user #SoCal #Mukbangers,17,
30080,5 days left till my hearing. Then my name becomes official! @ Multnomah County Courthouse #official!,0,
30081,LINK UP FAM!!!! TRUSS!!!! (DM for additional details ) @ Snug Harbor 2: Still Snugglin' #TRUSS!!!!,14,
30082,All my favorite guys in one place ️ @ The Bungalow Huntington Beach #️,0,
30083,"A treasured memory is the lasting gift of time well spent @ Laguna Beach, California #memories",7,
30084,"@user and I looking like Ganstas, Yo...Whaaaaat! Yea Bum Gansters @ Westgate Las Vegas… #Gansters",2,
30085,"Come on down 2-4 and get your copy of ""son"" for the HOLIDAYS! I'll be there with many great… #HolidayS!",17,
30086,feeling light this weekend. : olialand @ Cuyamaca Rancho State Park #olialand,10,
30087,"Thank You L.A.!((( cesar_garciah ))) @ Los Angeles, California #cesar_garciah",10,
30088,Good morning. Perfect time for an brisk (icy cold!) walk to the coffee shop for morning… #morning…,5,
30089,Last night show from @user @user & @user had me at thank you for making… #show,1,
30090,My happy place is waking up next to these 2 ️ (not pictured - Freddy) life is wonderful @user #️,0,
30091,"Next Saturday December 17th, 2016I will be coming to beautiful San Diego, Ca I hope your… #SanDiego #Ca",17,
30092,warming up for another double show day of the abtofficial Nutcracker at the @user ||… #abtofficial #Nutcracker,13,
30093,Hurry up and get out here before it gets hot . We're in our spot under the Terry Donahue… #TerryDonahue,4,
30094,When @user dropped my favorite song Still Looking I was so looking forward to seeing… #Still Looking,1,
30095,Sometimes I forget there's too many people when I see sights like this one Holiday time = my… #HolidayTime,1,
30096,How cute is Grady making my Old Fashioned Cinnamon Rolls with his Mom this morning?! He's a… #Grady,1,
30097,Just wow! rachelgoblephotography Gorgeous shot from wanderlove_16 November wedding.… # rachelgoblephotography,10,
30098,": @user @ Los Angeles, California #@user",10,
30099,From Here To Infinity. Happy Sunday Everyone @ City of Laguna Niguel #Sunday #Everyone,1,
30100,Continuing my path to success in every way. @ LA Fitness on Firestone #LA #Fitness,9,
30101,Never enough Buffy love. by the gorgeous and talented @user #Buffy,18,
30102,Miss you already bae these last couple days were fun catching up. Sad to see you leave but I'll be… #bae,9,
30103,Got to spend the day at my favorite place in the world ️ @ Disneyland #️,0,
30104,My mom bought a turkey yet she doesn't blinks how to make it she's FaceTimeing with my aunt and getting instructions #FaceTimeing,2,
30105,Part 2 @user raphsberry @ Millennium Dance Complex #Raphsberry,4,
30106,When bae is bartending... @ Mustang Sallys on route 66 #bartending...,1,
30107,Thankful for my parents and sisters #thankful #love #family #friends…,3,
30108,"And then he was like in the 80s there was no cellphones and then said ""you used to call me on my house phone"" #santamonica…",2,
30109,God damn ur so perfect please stop stressing and focus on the good in life I just hope u can be mine stay beautiful princess #beautiful #princess…,9,
30110,@user my bro out here trynna sing #trynna,2,
30111,My Ethel is in town!! Love her to pieces viclgaona @ Excalibur Hotel… #viclgaona,9,
30112,Tonight was a good night at the laugh factory @ Laugh Factory Las Vegas #laugh factory,2,
30113,"@ Daly City, California #DalyCity #California",2,
30114,"@ Daly City, California #DalyCity #California",2,
30115,"A silly picture of me and my fav bij @ California City, California #bij",3,
30116,"Bubba got mad at me so he slammed the door & went to sleep mind you, he's only 2yrs old lol #Bubba",2,
30117,Our homie just reverse 8miled by my other homie in my homegirls kitchen w like 20 ppl watching #homegirls #kitchen…,4,
30118,"Thankful for these lovelies @ Queen Anne Beer Hall, Seattle, WA #lovelies",9,
30119,us when mom comes home with food @ Las Vegas Boat Harbor & Lake Mead Marina #food,2,
30120,Happiest place on earth @ Disneyland #happiestplace on earth,7,
30121,When family members make all yo favorite dishes for thanksgiving ......who else is staving… #thanksgiving,15,
30122,"Annual pre-thanksgiving dtf reunion. I LOVE these people!! @ Fullerton, California #dtf",1,
30123,That boi said one on one for your girl #boi…,2,
30124,Part 3 @user @ Millennium Dance Complex #Part3,4,
30125,“@drewskiimane: I GOT FIRED FOR NOT TALKIN TO THE POLICE ” #@drewskiimane,2,
30126,Happy Thanksgiving! Be Thankful. @ City of Cypress #Thanksgiving.,5,
30127,Really thankful for everything up to this point especially for this miracle of mine ️ ️ ️… #thankful,0,
30128,"@ The 619 - South East, San Diego #619",2,
30129,Happy 20th to you! Wish I could be with you to celebrate it ️ @ The Westin Seattle #️,0,
30130,"Back to the bay (@ Los Angeles International Airport (LAX) - @user in Los Angeles, CA) #LAX",1,
30131,From the Bustos & Tagulao family to yours. Have a blessed thanksgiving to all...God bless us all @user #Bustos,3,
30132,Happy birthday to my favorite person. I love you and I like you. ️ @user #️,0,
30133,Thankful beyond measure this morning Here's a pic I took looking back on Casa de O'Kelly as I… #Casa de O'Kelly,5,
30134,"""The roots of all goodness lie in the soil of appreciation for goodness.” - Dalai Lama ️… #love…",0,
30135,This is happening! Happy Turkey Day! @ Irvine Valley College #TurkeyDay!,6,
30136,Thankful for this beautiful life of beasts and food and friends. ️ @ Kurtwood Farms #️,0,
30137,Taking this opportunity of Thanksgiving day in to say thank you to YOU! I am so grateful each and… #Thanksgiving,11,
30138,Happy Thanksgiving to all. Wishing all blessings of love. #thanksgiving…,0,
30139,360x3 ! My phone stopped recording so couldn't get the third rep. I got it. deuce_athletics… #360x3,4,
30140,Ready to start our day with a Turkey Trot! 2nd annual cousins adventure … #cousins,5,
30141,"We want to give thanks to our beautiful clients. ️ Get a chance to win a complimentary body scrub,… #body scrub #…",0,
30142,Last night was fucking LIT! Still drunk #LIT!,2,
30143,“@Tosheem: Happy Thanksgiving right??!!!;) #@Tosheem,2,
30144,Last thanksgiving with my Best friend! @ Disneyland #thanksgiving,2,
30145,Happy Thanksgiving world! ️ #thanksgiving…,0,
30146,Goooooood morning Mt. Washington @ Moon Canyon #morning #Mt. Washington,5,
30147,Happy Thanksgiving ️ @ Hacienda Morosini #thanksgiving,0,
30148,Dana Point Turkey Trot with this group @ Dana Point Harbor #Turkey #Trot,5,
30149,@user happy thanksgiving skaijackson you look beautiful on those pictures and I want to be Just like you and penton list #thanksgiving #skaijackson,14,
30150,"Picking up my pies... (@ Ambrosia Bakery in San Francisco, CA) #Ambrosia",19,
30151,I'm thankful for everyone who works here on Thanksgiving so that I can survive another day well-caffeinated. ️ #thanksgiving…,0,
30152,"Thank you ️! @ Los Angeles, California #️!",0,
30153,2nd annual CVAC Turkey Trot with my Lucy ️ @ Carmel Valley Athletic Club #CVAC #Turkey Trot,0,
30154,Thank you! Happy thanksgiving #thanksgiving #thankyougiving #thanksgivinggiving #christmas…,8,
30155,Good mornin and Happy Blessed Thanksgiving. I'm thankful for all of you ️. Smooches #Mornin #Blessed #Thanksgiving.,0,
30156,@user HAPPY THANKSGIVING I hope u have a wonderful turkey day sending tons of BLUE ur way W u and ur family #HAPPY THANKSGIVING,8,
30157,"(@ Meals On Wheels of San Francisco in San Francisco, CA) #MealsOnWheels",5,
